annee;filiere;libelle_grand_secteur;conso;code_region;libelle_region
2020;Electricité;Tertiaire;541.462;24;Centre-Val de Loire
2020;Electricité;Tertiaire;73.092;24;Centre-Val de Loire
2020;Electricité;Tertiaire;171.826;24;Centre-Val de Loire
2020;Electricité;Tertiaire;462.167;24;Centre-Val de Loire
2020;Electricité;Tertiaire;89.148;24;Centre-Val de Loire
2020;Electricité;Tertiaire;3530.068;24;Centre-Val de Loire
2020;Electricité;Tertiaire;1646.123;24;Centre-Val de Loire
2020;Electricité;Tertiaire;36.336;24;Centre-Val de Loire
2020;Electricité;Tertiaire;576.731;24;Centre-Val de Loire
2020;Electricité;Tertiaire;161.178;24;Centre-Val de Loire
2020;Electricité;Secteur Inconnu;46209.148;24;Centre-Val de Loire
2020;Electricité;Agriculture;1144.539;44;Grand Est
2020;Electricité;Industrie;3650.11;44;Grand Est
2020;Electricité;Industrie;3602.448;44;Grand Est
2020;Electricité;Industrie;3619.527;44;Grand Est
2020;Electricité;Industrie;18040.293;44;Grand Est
2020;Electricité;Industrie;12.549;44;Grand Est
2020;Electricité;Industrie;5353.951;44;Grand Est
2020;Electricité;Industrie;1765.741;44;Grand Est
2020;Electricité;Industrie;2642.228;44;Grand Est
2020;Electricité;Tertiaire;4338.516;44;Grand Est
2020;Electricité;Tertiaire;16456.963;44;Grand Est
2020;Electricité;Tertiaire;3694.659;44;Grand Est
2020;Electricité;Tertiaire;2055.981;44;Grand Est
2020;Electricité;Tertiaire;1007.463;44;Grand Est
2020;Electricité;Tertiaire;879.057;44;Grand Est
2020;Electricité;Tertiaire;844.248;44;Grand Est
2020;Electricité;Tertiaire;26861.451;44;Grand Est
2020;Electricité;Tertiaire;7671.109;44;Grand Est
2020;Electricité;Tertiaire;33.466;44;Grand Est
2020;Electricité;Tertiaire;168.234;44;Grand Est
2020;Electricité;Tertiaire;51.334;44;Grand Est
2020;Electricité;Tertiaire;28370.15;44;Grand Est
2020;Electricité;Tertiaire;24796.59;44;Grand Est
2020;Electricité;Tertiaire;2150.001;44;Grand Est
2020;Electricité;Tertiaire;3549.936;44;Grand Est
2020;Electricité;Tertiaire;6840.869;44;Grand Est
2020;Electricité;Tertiaire;8.231;44;Grand Est
2020;Electricité;Agriculture;3382.971;44;Grand Est
2020;Electricité;Industrie;22741.544;44;Grand Est
2020;Electricité;Industrie;2573.778;44;Grand Est
2020;Electricité;Industrie;90.683;44;Grand Est
2020;Electricité;Industrie;7739.534;44;Grand Est
2020;Electricité;Industrie;2816.693;44;Grand Est
2020;Electricité;Tertiaire;214.977;44;Grand Est
2020;Electricité;Tertiaire;516.133;44;Grand Est
2020;Electricité;Tertiaire;19200.602;44;Grand Est
2020;Electricité;Tertiaire;2243.271;44;Grand Est
2020;Electricité;Tertiaire;36.695;44;Grand Est
2020;Electricité;Tertiaire;8222.889;44;Grand Est
2020;Electricité;Secteur Inconnu;110553.623;44;Grand Est
2020;Electricité;Agriculture;847.225;44;Grand Est
2020;Gaz;Résidentiel;2939.0;28;Normandie
2020;Gaz;Résidentiel;1027.0;44;Grand Est
2020;Gaz;Industrie;66880.0;44;Grand Est
2020;Gaz;Tertiaire;57924.0;44;Grand Est
2020;Gaz;Résidentiel;121586.0;44;Grand Est
2020;Gaz;Industrie;364.207;84;Auvergne-Rhône-Alpes
2020;Gaz;Industrie;458.022;84;Auvergne-Rhône-Alpes
2020;Gaz;Tertiaire;2397.075;84;Auvergne-Rhône-Alpes
2020;Gaz;Tertiaire;1401.606;84;Auvergne-Rhône-Alpes
2020;Gaz;Secteur Inconnu;234.568;84;Auvergne-Rhône-Alpes
2020;Gaz;Secteur Inconnu;610.06;76;Occitanie
2011;Electricité;Tertiaire;2095.92;75;Nouvelle-Aquitaine
2011;Electricité;Tertiaire;4217.0;44;Grand Est
2011;Electricité;Résidentiel;8855.0;44;Grand Est
2011;Gaz;Tertiaire;3480621.0;28;Normandie
2011;Gaz;Tertiaire;6896417.0;32;Hauts-de-France
2011;Gaz;Agriculture;772893.0;53;Bretagne
2011;Gaz;Agriculture;159986.0;75;Nouvelle-Aquitaine
2011;Gaz;Industrie;2932081.0;75;Nouvelle-Aquitaine
2011;Gaz;Secteur Inconnu;42941.0;75;Nouvelle-Aquitaine
2011;Gaz;Agriculture;109484.0;76;Occitanie
2011;Gaz;Industrie;2812102.0;76;Occitanie
2011;Gaz;Industrie;7125429.0;84;Auvergne-Rhône-Alpes
2011;Gaz;Résidentiel;19786631.0;84;Auvergne-Rhône-Alpes
2011;Gaz;Industrie;1795194.0;93;Provence-Alpes-Côte d'Azur
2011;Gaz;Tertiaire;3621011.0;93;Provence-Alpes-Côte d'Azur
2011;Gaz;Résidentiel;8425612.0;93;Provence-Alpes-Côte d'Azur
2011;Gaz;Industrie;27521391.33;28;Normandie
2011;Gaz;Tertiaire;590178.03;75;Nouvelle-Aquitaine
2011;Gaz;Agriculture;108758.95;75;Nouvelle-Aquitaine
2011;Gaz;Industrie;2603701.02;76;Occitanie
2012;Electricité;Résidentiel;43583.0;76;Occitanie
2012;Electricité;Tertiaire;198616.98;44;Grand Est
2012;Electricité;Tertiaire;25381761.72;11;Île-de-France
2012;Electricité;Agriculture;62527.94;27;Bourgogne-Franche-Comté
2012;Electricité;Tertiaire;3521492.23;27;Bourgogne-Franche-Comté
2012;Electricité;Résidentiel;9051077.96;27;Bourgogne-Franche-Comté
2012;Electricité;Tertiaire;4352956.08;28;Normandie
2012;Electricité;Agriculture;647465.16;53;Bretagne
2012;Electricité;Industrie;3464145.65;76;Occitanie
2012;Electricité;Secteur Inconnu;42559.92;84;Auvergne-Rhône-Alpes
2012;Electricité;Tertiaire;8138935.69;93;Provence-Alpes-Côte d'Azur
2012;Electricité;Secteur Inconnu;34550.21;93;Provence-Alpes-Côte d'Azur
2012;Electricité;Résidentiel;6487.49;44;Grand Est
2012;Electricité;Résidentiel;18291.0;75;Nouvelle-Aquitaine
2012;Electricité;Tertiaire;12722.0;32;Hauts-de-France
2012;Electricité;Industrie;2708.0;76;Occitanie
2012;Electricité;Secteur Inconnu;796.0;76;Occitanie
2012;Electricité;Tertiaire;2420.0;84;Auvergne-Rhône-Alpes
2012;Electricité;Tertiaire;112.0;84;Auvergne-Rhône-Alpes
2012;Electricité;Tertiaire;7547.0;84;Auvergne-Rhône-Alpes
2012;Electricité;Résidentiel;17567.0;84;Auvergne-Rhône-Alpes
2018;Electricité;Tertiaire;104082.1731;32;Hauts-de-France
2018;Electricité;Agriculture;263191.352;32;Hauts-de-France
2018;Electricité;Secteur Inconnu;735192.5482;32;Hauts-de-France
2018;Electricité;Agriculture;757.1150777;44;Grand Est
2018;Electricité;Industrie;29375.38423;44;Grand Est
2018;Electricité;Industrie;322997.9108;44;Grand Est
2018;Electricité;Industrie;88498.65474;44;Grand Est
2019;Electricité;Tertiaire;918.522;32;Hauts-de-France
2019;Electricité;Industrie;442122.055;44;Grand Est
2019;Electricité;Industrie;418386.809;44;Grand Est
2019;Electricité;Tertiaire;575630.667;44;Grand Est
2019;Electricité;Tertiaire;10600.369;44;Grand Est
2019;Electricité;Industrie;290542.54;52;Pays de la Loire
2019;Electricité;Industrie;41654.233;53;Bretagne
2019;Electricité;Industrie;63654.036;75;Nouvelle-Aquitaine
2019;Electricité;Industrie;41914.05;76;Occitanie
2019;Electricité;Industrie;42766.822;76;Occitanie
2019;Electricité;Industrie;85592.279;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;23834.907;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;180897.139;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;32783.911;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;4330.245;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;555116.06;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;472400.383;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Tertiaire;3765.689;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Tertiaire;116884.132;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Industrie;45159.0;32;Hauts-de-France
2019;Electricité;Résidentiel;71871.0;32;Hauts-de-France
2019;Electricité;Industrie;49129.832;44;Grand Est
2019;Electricité;Tertiaire;1200.654;44;Grand Est
2019;Electricité;Industrie;14830.0;32;Hauts-de-France
2019;Electricité;Agriculture;44550.0;32;Hauts-de-France
2019;Electricité;Industrie;82962.0;32;Hauts-de-France
2019;Electricité;Résidentiel;51996.0;11;Île-de-France
2019;Electricité;Agriculture;13342.852;44;Grand Est
2019;Electricité;Tertiaire;1421.265;44;Grand Est
2019;Electricité;Tertiaire;12223.0;11;Île-de-France
2019;Electricité;Résidentiel;112048.0;11;Île-de-France
2019;Electricité;Secteur Inconnu;13208.0;11;Île-de-France
2019;Electricité;Résidentiel;78600.0;11;Île-de-France
2019;Electricité;Industrie;11835.0;24;Centre-Val de Loire
2019;Electricité;Secteur Inconnu;6506.0;24;Centre-Val de Loire
2019;Electricité;Résidentiel;64400.0;24;Centre-Val de Loire
2019;Electricité;Secteur Inconnu;55304.0;27;Bourgogne-Franche-Comté
2019;Electricité;Résidentiel;26319.0;44;Grand Est
2019;Electricité;Industrie;124684.0;24;Centre-Val de Loire
2019;Electricité;Tertiaire;61526.0;24;Centre-Val de Loire
2019;Electricité;Industrie;31877.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;83.0;24;Centre-Val de Loire
2019;Electricité;Agriculture;114.0;52;Pays de la Loire
2019;Electricité;Secteur Inconnu;102.0;52;Pays de la Loire
2019;Electricité;Résidentiel;2572.0;52;Pays de la Loire
2019;Electricité;Tertiaire;108405.0;75;Nouvelle-Aquitaine
2019;Electricité;Industrie;2191694.0;44;Grand Est
2019;Electricité;Résidentiel;2269358.0;44;Grand Est
2019;Electricité;Tertiaire;10944.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;12662.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Secteur Inconnu;1954.0;27;Bourgogne-Franche-Comté
2019;Electricité;Résidentiel;22728.0;27;Bourgogne-Franche-Comté
2019;Electricité;Secteur Inconnu;47376.18;24;Centre-Val de Loire
2019;Electricité;Résidentiel;318173.85;24;Centre-Val de Loire
2019;Electricité;Industrie;392038.899;44;Grand Est
2019;Electricité;Résidentiel;743489.731;44;Grand Est
2019;Electricité;Agriculture;551.986;44;Grand Est
2019;Electricité;Tertiaire;110761.132;44;Grand Est
2019;Electricité;Résidentiel;232564.916;44;Grand Est
2019;Gaz;Tertiaire;4711.0;28;Normandie
2019;Gaz;Résidentiel;1334.0;44;Grand Est
2019;Gaz;Tertiaire;2353.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;552.0;76;Occitanie
2019;Gaz;Secteur Inconnu;6862.0;76;Occitanie
2019;Gaz;Agriculture;61.0;44;Grand Est
2019;Gaz;Industrie;145150.0;44;Grand Est
2019;Gaz;Tertiaire;33886.0;32;Hauts-de-France
2019;Gaz;Industrie;37803.143;24;Centre-Val de Loire
2019;Gaz;Industrie;710.542;28;Normandie
2019;Gaz;Résidentiel;6819.921;28;Normandie
2019;Gaz;Tertiaire;3153056.541;11;Île-de-France
2019;Gaz;Tertiaire;2042144.91591;24;Centre-Val de Loire
2019;Gaz;Industrie;191492.2603;24;Centre-Val de Loire
2019;Gaz;Tertiaire;793737.9931;24;Centre-Val de Loire
2019;Gaz;Agriculture;24526.86505;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;3630241.01986;27;Bourgogne-Franche-Comté
2019;Gaz;Tertiaire;3044704.86413;27;Bourgogne-Franche-Comté
2019;Gaz;Secteur Inconnu;8660.7497;27;Bourgogne-Franche-Comté
2019;Gaz;Agriculture;30909.35664;27;Bourgogne-Franche-Comté
2019;Gaz;Tertiaire;2679668.8046;28;Normandie
2019;Gaz;Secteur Inconnu;78838.37999;28;Normandie
2019;Gaz;Résidentiel;6024267.424;28;Normandie
2019;Gaz;Industrie;605949.264;32;Hauts-de-France
2019;Gaz;Agriculture;112683.02121;44;Grand Est
2019;Gaz;Tertiaire;4538030.13644;44;Grand Est
2019;Gaz;Tertiaire;1816652.137;44;Grand Est
2019;Gaz;Industrie;4262875.88723;52;Pays de la Loire
2019;Gaz;Résidentiel;6367548.486;52;Pays de la Loire
2019;Gaz;Tertiaire;3961126.81732;53;Bretagne
2019;Gaz;Agriculture;4861.14064;53;Bretagne
2019;Gaz;Agriculture;167095.03686;75;Nouvelle-Aquitaine
2019;Gaz;Agriculture;37217.80064;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;276978.9217;75;Nouvelle-Aquitaine
2019;Gaz;Tertiaire;1318258.911;75;Nouvelle-Aquitaine
2019;Gaz;Secteur Inconnu;13145.1361;76;Occitanie
2019;Gaz;Agriculture;6917.12939;76;Occitanie
2019;Gaz;Tertiaire;1231676.064;76;Occitanie
2019;Gaz;Tertiaire;506.0;75;Nouvelle-Aquitaine
2019;Gaz;Résidentiel;385.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;146079.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;549892.0;11;Île-de-France
2019;Gaz;Industrie;48438.0;11;Île-de-France
2019;Gaz;Industrie;742374.0;11;Île-de-France
2019;Gaz;Industrie;6432729.0;11;Île-de-France
2019;Gaz;Industrie;101666.0;11;Île-de-France
2019;Gaz;Tertiaire;1151.0;11;Île-de-France
2019;Gaz;Tertiaire;2254.0;11;Île-de-France
2019;Gaz;Tertiaire;39514.0;11;Île-de-France
2019;Gaz;Tertiaire;239052.0;11;Île-de-France
2019;Gaz;Tertiaire;24363.0;11;Île-de-France
2019;Gaz;Tertiaire;69422.0;11;Île-de-France
2019;Gaz;Tertiaire;10943.0;11;Île-de-France
2019;Gaz;Industrie;986257.0;24;Centre-Val de Loire
2019;Gaz;Industrie;68837.0;24;Centre-Val de Loire
2019;Gaz;Industrie;9578.0;24;Centre-Val de Loire
2019;Gaz;Tertiaire;4977.0;24;Centre-Val de Loire
2019;Gaz;Industrie;2061376.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;907023.0;27;Bourgogne-Franche-Comté
2019;Gaz;Tertiaire;8528.0;27;Bourgogne-Franche-Comté
2019;Gaz;Tertiaire;17679.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;4136274.0;28;Normandie
2019;Gaz;Industrie;596909.0;28;Normandie
2019;Gaz;Industrie;321275.0;28;Normandie
2019;Gaz;Tertiaire;15892.0;28;Normandie
2019;Gaz;Industrie;190715.0;32;Hauts-de-France
2019;Gaz;Industrie;1275575.0;32;Hauts-de-France
2019;Gaz;Industrie;1012904.0;32;Hauts-de-France
2019;Gaz;Industrie;83691.0;32;Hauts-de-France
2019;Gaz;Industrie;2648220.0;32;Hauts-de-France
2019;Gaz;Industrie;29280.0;32;Hauts-de-France
2019;Gaz;Industrie;6811.0;32;Hauts-de-France
2019;Gaz;Tertiaire;4866.0;32;Hauts-de-France
2019;Gaz;Tertiaire;4697.0;32;Hauts-de-France
2019;Gaz;Tertiaire;50256.0;32;Hauts-de-France
2019;Gaz;Tertiaire;16172.0;32;Hauts-de-France
2019;Gaz;Industrie;4284604.0;44;Grand Est
2019;Gaz;Industrie;20552.0;44;Grand Est
2019;Gaz;Industrie;35928.0;44;Grand Est
2019;Gaz;Industrie;8420737.0;44;Grand Est
2019;Gaz;Industrie;99212.0;44;Grand Est
2019;Gaz;Industrie;20572.0;44;Grand Est
2019;Gaz;Industrie;617872.0;44;Grand Est
2019;Gaz;Tertiaire;113693.0;44;Grand Est
2019;Gaz;Industrie;637420.0;52;Pays de la Loire
2019;Gaz;Industrie;2027598.0;52;Pays de la Loire
2019;Gaz;Industrie;237769.0;52;Pays de la Loire
2019;Gaz;Industrie;1874.0;52;Pays de la Loire
2019;Gaz;Industrie;4525928.0;52;Pays de la Loire
2019;Gaz;Tertiaire;15686.0;52;Pays de la Loire
2019;Gaz;Industrie;685412.0;53;Bretagne
2019;Gaz;Industrie;107093.0;53;Bretagne
2019;Gaz;Industrie;70959.0;53;Bretagne
2019;Gaz;Industrie;28469.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;762721.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;6345.0;75;Nouvelle-Aquitaine
2019;Gaz;Tertiaire;546.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;241550.0;76;Occitanie
2019;Gaz;Industrie;1053044.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;77023.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;3424476.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;71555.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;6766.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;106701.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Industrie;5946020.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Industrie;5064082.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Industrie;617809.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Industrie;2309379.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Industrie;15351724.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Industrie;73930.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Tertiaire;11140.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Agriculture;21002.0;75;Nouvelle-Aquitaine
2019;Gaz;Secteur Inconnu;123.0;75;Nouvelle-Aquitaine
2019;Gaz;Tertiaire;3883.0;75;Nouvelle-Aquitaine
2019;Gaz;Agriculture;5163.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;5005.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;6617.0;75;Nouvelle-Aquitaine
2019;Gaz;Agriculture;8995.0;44;Grand Est
2019;Gaz;Industrie;103118.0;44;Grand Est
2019;Gaz;Industrie;249.0;44;Grand Est
2019;Gaz;Industrie;385333.8038;76;Occitanie
2019;Gaz;Tertiaire;2221.36457;76;Occitanie
2019;Gaz;Tertiaire;120140.116;44;Grand Est
2020;Electricité;Industrie;2460.0;76;Occitanie
2020;Electricité;Industrie;1475.0;76;Occitanie
2020;Electricité;Industrie;1299.0;76;Occitanie
2020;Electricité;Tertiaire;540.0;76;Occitanie
2020;Electricité;Tertiaire;49.0;76;Occitanie
2020;Electricité;Tertiaire;54.0;76;Occitanie
2020;Electricité;Secteur Inconnu;250.0;76;Occitanie
2020;Electricité;Résidentiel;41049.338;11;Île-de-France
2020;Electricité;Agriculture;2564.076;1;Guadeloupe
2020;Electricité;Industrie;581.751;1;Guadeloupe
2020;Electricité;Industrie;526.933;1;Guadeloupe
2020;Electricité;Tertiaire;326.956;1;Guadeloupe
2020;Electricité;Tertiaire;25844.622;1;Guadeloupe
2020;Electricité;Tertiaire;15224.108;1;Guadeloupe
2020;Electricité;Tertiaire;697.159;1;Guadeloupe
2020;Electricité;Tertiaire;47.841;1;Guadeloupe
2020;Electricité;Tertiaire;577.181;1;Guadeloupe
2020;Electricité;Tertiaire;1865.028;1;Guadeloupe
2020;Electricité;Tertiaire;680.93;1;Guadeloupe
2020;Electricité;Secteur Inconnu;1781.574;1;Guadeloupe
2020;Electricité;Agriculture;1014.125;1;Guadeloupe
2020;Electricité;Industrie;17233.098;1;Guadeloupe
2020;Electricité;Tertiaire;143158.401;1;Guadeloupe
2020;Electricité;Industrie;40778.223;2;Martinique
2020;Electricité;Industrie;3490.615;2;Martinique
2020;Electricité;Industrie;641.007;2;Martinique
2020;Electricité;Tertiaire;1575.092;2;Martinique
2011;Electricité;Tertiaire;850.0;44;Grand Est
2011;Electricité;Résidentiel;5362.0;44;Grand Est
2011;Electricité;Tertiaire;61451.25;76;Occitanie
2011;Electricité;Secteur Inconnu;826.39;76;Occitanie
2011;Electricité;Résidentiel;29634002.6;11;Île-de-France
2011;Electricité;Agriculture;399335.23;24;Centre-Val de Loire
2011;Electricité;Tertiaire;3173820.29;24;Centre-Val de Loire
2011;Electricité;Secteur Inconnu;57619.77;24;Centre-Val de Loire
2011;Electricité;Industrie;3977731.98;27;Bourgogne-Franche-Comté
2011;Electricité;Industrie;4655594.83;28;Normandie
2011;Electricité;Secteur Inconnu;13458.25;28;Normandie
2011;Electricité;Industrie;7346096.24;32;Hauts-de-France
2011;Electricité;Résidentiel;11747184.58;44;Grand Est
2011;Electricité;Secteur Inconnu;66192.51;44;Grand Est
2011;Electricité;Agriculture;393854.74;52;Pays de la Loire
2011;Electricité;Industrie;3991191.28;53;Bretagne
2011;Electricité;Résidentiel;17718955.93;75;Nouvelle-Aquitaine
2011;Electricité;Secteur Inconnu;35231.73;75;Nouvelle-Aquitaine
2011;Electricité;Résidentiel;18754850.62;76;Occitanie
2011;Electricité;Industrie;10178986.13;84;Auvergne-Rhône-Alpes
2011;Electricité;Résidentiel;23058609.72;84;Auvergne-Rhône-Alpes
2011;Electricité;Secteur Inconnu;75825.25;84;Auvergne-Rhône-Alpes
2011;Electricité;Résidentiel;9240.0;44;Grand Est
2011;Electricité;Agriculture;105.97;44;Grand Est
2011;Electricité;Résidentiel;6267.91;44;Grand Est
2011;Electricité;Secteur Inconnu;10431.0;44;Grand Est
2011;Electricité;Industrie;31744.0;44;Grand Est
2011;Electricité;Résidentiel;27099.0;32;Hauts-de-France
2011;Electricité;Tertiaire;5054.0;76;Occitanie
2011;Electricité;Secteur Inconnu;567.0;76;Occitanie
2011;Electricité;Résidentiel;738.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Tertiaire;1770.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Industrie;10930.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Résidentiel;17021.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Tertiaire;79.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Industrie;5395.0;44;Grand Est
2011;Electricité;Secteur Inconnu;0.0;32;Hauts-de-France
2011;Electricité;Secteur Inconnu;6975.0;28;Normandie
2011;Electricité;Industrie;1170.0;93;Provence-Alpes-Côte d'Azur
2011;Electricité;Résidentiel;4629.0;93;Provence-Alpes-Côte d'Azur
2011;Electricité;Résidentiel;4358.28;84;Auvergne-Rhône-Alpes
2011;Electricité;Résidentiel;11752.66;84;Auvergne-Rhône-Alpes
2011;Electricité;Secteur Inconnu;5038.93;84;Auvergne-Rhône-Alpes
2011;Electricité;Tertiaire;0.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Résidentiel;1217.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Secteur Inconnu;17.0;84;Auvergne-Rhône-Alpes
2011;Electricité;Secteur Inconnu;0.0;76;Occitanie
2011;Electricité;Agriculture;94820.0;76;Occitanie
2011;Electricité;Industrie;96100.0;76;Occitanie
2011;Electricité;Agriculture;1630.0;84;Auvergne-Rhône-Alpes
